# Age_Ma	Sea_level_m
127.700000	156.904984
127.800000	120.259371
127.900000	82.551049
128.000000	73.456342
128.100000	82.993536
128.200000	98.058518
128.300000	111.591750
128.400000	101.127566
128.500000	90.663382
128.600000	84.813603
128.700000	131.446482
128.800000	122.068832
128.900000	112.691182
129.000000	103.313533
129.100000	93.935883
129.200000	93.672296
129.300000	99.402988
129.400000	104.375825
129.500000	109.348663
129.600000	114.321501
129.700000	119.294339
129.800000	113.290252
129.900000	101.667731
130.000000	100.081980
130.100000	102.400078
130.200000	104.718176
130.300000	107.036274
130.400000	109.354372
130.500000	111.033811
130.600000	111.860811
130.700000	110.049810
130.800000	102.003928
130.900000	93.958046
131.000000	85.912163
131.100000	77.866281
131.200000	89.078670
131.300000	87.415371
131.400000	84.332127
131.500000	93.272923
131.600000	94.720702
131.700000	95.057766
131.800000	95.394830
131.900000	95.267761
132.000000	94.945379
132.100000	94.622998
132.200000	94.300617
132.300000	93.978235
132.400000	93.208843
132.500000	91.635286
132.600000	89.945449
132.700000	88.129642
132.800000	86.232007
132.900000	83.257591
133.000000	80.283174
133.100000	77.433135
133.200000	74.646812
133.300000	71.860490
133.400000	49.574535
133.500000	38.175969
133.600000	45.850690
133.700000	47.213274
133.800000	48.575858
133.900000	49.938441
134.000000	51.301025
134.100000	53.331677
134.200000	55.417965
134.300000	59.662644
134.400000	74.058902
134.500000	74.796667
134.600000	75.049884
134.700000	75.217592
134.800000	75.229390
134.900000	75.137248
135.000000	75.045107
135.100000	74.952965
135.200000	74.860823
135.300000	74.768681
135.400000	73.853492
135.500000	72.747220
135.600000	66.996917
135.700000	36.186552
135.800000	36.356091
135.900000	36.783432
136.000000	37.311028
