age,ridge_length,ridge_vel_mean,ridge_vel_std,ridge_surface_area,subduction_length,subduction_vel_mean,subduction_vel_std,subduction_surface_area,age_mean,age_std,accretion_mean,accretion_std,slab_dip_mean,slab_dip_std,min_continental_arc_length,mean_continental_arc_length,max_continental_arc_length,min_carb_plat_continental_arc_length,mean_carb_plat_continental_arc_length,max_carb_plat_continental_arc_length,min_combined_arc_length,mean_combined_arc_length,max_combined_arc_length,global_age_mean,global_age_std
144,87697.10659224565,6.36073130312786,4.026465941905391,5.661833630381486,83030.5103286284,6.549218369296073,5.212760551065718,5.764988933522297,76.2382419557093,53.029955266944036,1.4953033419178439,30.6632973592101,31.19354059115145,10.797666834731128,31056.810868604807,35889.65079626,40550.2548979718,7368.22874318828,10995.97225132915,14195.777931385848,7368.22874318828,10995.97225132915,14195.777931385848,66.6997299194336,56.9304084777832
143,87901.51367987003,6.352773255744269,4.043740320186717,5.7055215317190395,83030.5103286284,6.549218369296073,5.211104898657893,5.794410187415454,75.88321303554375,53.04659831073873,1.4953033419178439,30.653558227399362,31.19354059115145,10.797666834731128,31056.810868604807,35889.65079626,40502.02940566181,7113.149505836528,10960.790908100736,13983.2113188461,7113.149505836528,10960.790908100736,13983.2113188461,66.17961120605469,56.86526870727539
142,87973.98622396478,6.2875197259414914,4.060809494439853,5.715370954683013,83030.5103286284,6.549218369296073,5.205420650150761,5.80413490865059,75.74747865185167,53.14260167631844,1.4953033419178439,30.62012147147506,31.19354059115145,10.797666834731128,30652.94436294602,35185.30445178436,38294.119569517774,7113.149505836528,9351.34643124126,13681.423268699727,7113.149505836528,9351.34643124126,13681.423268699727,65.76318359375,56.842193603515625
141,101949.86051772725,6.2875197259414914,4.224884456055032,5.715370954683013,81974.8846863375,6.549218369296073,5.205420650150761,5.80413490865059,75.5509067604157,53.14260167631844,1.4953033419178439,30.62012147147506,31.19354059115145,10.830751706814544,30652.94436294602,35185.30445178436,38212.300805408435,7113.149505836528,9351.34643124126,12847.182702021506,7113.149505836528,9351.34643124126,12847.182702021506,65.26007843017578,56.841976165771484
140,102154.79997128714,6.352773255744269,4.232162678996917,5.719228851976389,81855.75016041339,6.708875367284446,5.211104898657893,6.012968347330772,75.49155999165639,53.14260167631844,1.4751860629642823,30.653558227399362,31.19354059115145,10.830751706814544,30460.36222004456,34749.46345151965,37747.687563897256,7113.149505836528,9351.34643124126,12791.717242532746,7113.149505836528,9351.34643124126,12791.717242532746,64.5709457397461,56.67325210571289
139,102154.79997128714,6.36073130312786,4.265208519132733,5.737545622121336,81810.10750819372,6.7181926623487795,5.212760551065718,6.028839035653282,72.93088028431049,51.78976251776545,0.5360272512679749,30.6632973592101,31.19354059115145,10.739631060329092,30304.96093149979,34678.24076208957,37731.61813036919,7113.149505836528,9351.34643124126,12775.63441227849,7113.149505836528,9351.34643124126,12775.63441227849,63.28080749511719,56.360595703125
138,102434.64351786039,6.3630902529009905,4.289422456686849,5.8635830956123245,81343.67978065659,6.81388922741349,5.217030158716711,6.043886222144195,72.34109594467365,50.80591345961649,0.4812196332424782,30.688412698333593,31.13256824400329,10.739631060329092,29914.22617931012,34511.19982963583,37730.2705535791,7146.347920990544,9351.34643124126,12773.503322300416,7146.347920990544,9351.34643124126,12773.503322300416,62.465538024902344,55.11271667480469
137,102434.64351786039,6.46447670880189,5.894072341789443,6.311592703214395,81297.65344013585,7.172586059502822,5.764288449532316,6.4503334718898735,72.14809404397916,50.72205083178436,-0.08170133772640986,33.907579114895974,31.07718701941359,10.843675524737517,29914.22617931012,34511.19982963583,37520.4212464642,7329.183100941955,9836.63223892247,12487.120820457249,7329.183100941955,9836.63223892247,12487.120820457249,61.85050582885742,54.219757080078125
136,102434.64351786039,6.5363800444671,6.14379581248087,6.385593529729186,81297.65344013585,7.207918296505356,5.7653117610263855,6.5156454212328905,70.36870295886126,50.72205083178436,-2.191682702957772,33.913598594272855,31.07718701941359,10.87207268193937,30304.96093149979,34678.24076208957,37520.4212464642,7442.987835760383,9977.123793834704,12437.023943168278,7442.987835760383,9977.123793834704,12437.023943168278,61.02246856689453,53.434608459472656
135,102154.79997128714,6.554346031615167,6.14379581248087,6.571877296290037,81343.67978065659,7.2599113059442155,6.082970109836443,6.543362678969102,69.75692315287544,50.72205083178436,-2.399519391207966,35.78217711668496,31.07718701941359,11.06143130629429,30304.96093149979,34678.24076208957,37520.4212464642,7442.987835760383,9977.123793834704,12054.8371341921,7442.987835760383,9977.123793834704,12054.8371341921,60.46842575073242,53.41778564453125
134,101949.86051772725,6.574531954768877,6.190136555535789,6.584394269432358,81343.67978065659,7.55211720957665,6.425249699899468,6.826639147051411,69.22771396238608,50.375928537003624,-2.705360623201264,37.79558646999687,31.07718701941359,10.910380103578941,29914.22617931012,34511.19982963583,37175.28681838608,7442.987835760383,9977.123793834704,11976.088750946736,7442.987835760383,9977.123793834704,11976.088750946736,59.76581573486328,53.30469512939453
133,101214.31784909262,6.722900901525938,6.196833992152535,6.616621896253077,81343.67978065659,7.920478636317614,6.498809696272943,6.967143827750729,69.05172653090224,50.31097297945637,-4.424218879862642,38.228292331017315,31.07718701941359,10.910380103578941,29914.22617931012,34103.18991942917,37108.22624465063,7442.987835760383,9977.123793834704,11976.088750946736,7442.987835760383,9977.123793834704,11976.088750946736,59.35042190551758,53.29796600341797
132,98625.12937560673,6.739657352023594,6.2005183644252195,6.768527148871151,80888.61196892515,7.961696226838098,6.6590768301937056,6.982345343940696,68.9283887023736,50.163902646767376,-6.591050801868318,39.17104017761003,31.07718701941359,10.910380103578941,29806.935952770793,33937.077363406206,36798.01271765419,7442.987835760383,9977.123793834704,11976.088750946736,7442.987835760383,9977.123793834704,11976.088750946736,58.711185455322266,53.173213958740234
131,97642.03682191578,6.843793725455741,6.215328329892822,6.775558966702,80743.97897358576,7.995500975493491,6.6590768301937056,6.982345343940696,68.25894491513087,49.12686387453122,-6.8335072166946915,39.17104017761003,31.07718701941359,10.910380103578941,29480.54114329643,33623.89830466877,36530.80648238323,7329.183100941955,9836.63223892247,11863.666756722932,7329.183100941955,9836.63223892247,11863.666756722932,57.839317321777344,53.01716613769531
130,94998.02218699154,7.0878787590396435,6.32593232981746,6.775558966702,80703.87557501378,8.049298338403494,6.6590768301937056,6.982345343940696,66.89798776590634,49.01560631186732,-6.8335072166946915,39.17104017761003,31.07718701941359,10.910380103578941,28756.233638483845,32468.419316542157,35514.00789934036,6545.827899800123,8764.960790643372,10698.08852417836,6545.827899800123,8764.960790643372,10698.08852417836,57.067501068115234,53.01716613769531
129,91334.78305066236,7.361237541924975,6.330735236229461,6.775558966702,77742.72688823153,8.049298338403494,6.498809696272943,6.967143827750729,64.61553924198435,43.71594503211164,-7.341914776062931,38.228292331017315,31.07718701941359,10.910380103578941,28756.233638483845,32468.419316542157,35514.00789934036,6355.758728533937,8618.578682321235,10275.8094005887,6355.758728533937,8618.578682321235,10275.8094005887,56.43056106567383,53.01716613769531
128,90528.3033245281,7.484859824411987,6.330735236229461,6.776858206355339,77742.72688823153,8.262144740647823,6.498809696272943,6.982345343940696,63.22594525717645,43.588282999680224,-7.348813755314662,38.228292331017315,31.07718701941359,10.910380103578941,28642.92541526121,32468.419316542157,35514.00789934036,6346.013365561078,8565.467236695942,10258.472541273892,6346.013365561078,8565.467236695942,10258.472541273892,55.771724700927734,53.01716613769531
127,90486.98467509664,7.625205907526123,6.330735236229461,6.795475276577315,77742.72688823153,8.262144740647823,6.498809696272943,7.0134439909148805,62.555882046398104,42.603804344668184,-7.7413617322366495,38.228292331017315,31.07718701941359,10.910380103578941,28581.05593820539,32468.419316542157,35514.00789934036,6186.063312085914,8422.196445779402,9995.768656692328,6186.063312085914,8422.196445779402,9995.768656692328,55.24122619628906,53.01716613769531
126,89975.72155097908,7.625205907526123,6.330735236229461,6.795475276577315,77613.44887193826,8.262144740647823,6.498809696272943,7.0134439909148805,62.52817018785294,41.98392645856662,-7.7413617322366495,38.228292331017315,31.07718701941359,10.910380103578941,28458.821010711505,32468.419316542157,35514.00789934036,6077.866519975477,8400.534012687109,9978.933488855684,6077.866519975477,8400.534012687109,9978.933488855684,54.686580657958984,53.15558624267578
125,89975.72155097908,7.625205907526123,6.330735236229461,6.795475276577315,77595.13376301849,8.262144740647823,6.498809696272943,7.0134439909148805,62.02303739583295,41.91136836922451,-7.7413617322366495,38.228292331017315,31.07718701941359,10.910380103578941,28458.821010711505,32468.419316542157,35644.2753774322,6000.764884511691,8250.80011156668,9895.919211001392,6000.764884511691,8250.80011156668,9895.919211001392,54.17101287841797,53.192535400390625
124,90486.98467509664,7.625205907526123,6.330735236229461,6.795475276577315,77595.13376301849,8.262144740647823,6.470471823820041,7.0134439909148805,62.02303739583295,41.25006066148069,-7.7413617322366495,38.06159896364729,31.07718701941359,11.142573761785231,28432.038997527376,32468.419316542157,35712.49301520914,5888.4499484491325,8173.818505301076,9895.919211001392,5888.4499484491325,8173.818505301076,9895.919211001392,53.39170455932617,53.221282958984375
123,90528.3033245281,7.625205907526123,6.130986351912478,6.795475276577315,77595.13376301849,8.11603149448023,6.382204979973731,7.0134439909148805,62.02303739583295,40.84515036890237,-7.341914776062931,37.542382235139584,31.07718701941359,11.175965836802531,28227.09454804231,32468.419316542157,35712.49301520914,5431.901736939376,8092.192427105006,9881.783094523607,5431.901736939376,8092.192427105006,9881.783094523607,52.62722396850586,53.239715576171875
122,90528.3033245281,7.625205907526123,6.103009918468168,6.776858206355339,77595.13376301849,8.0481255119307,6.228767733903894,6.9647377390311105,62.02303739583295,40.69055500523297,-6.534139109180047,36.63981019943466,31.07718701941359,11.81452997507984,27769.92192169539,32468.419316542157,35712.49301520914,4388.781776254451,7725.4925368384975,9867.24689833858,4388.781776254451,7725.4925368384975,9867.24689833858,51.91340255737305,53.25080108642578
121,96177.63398185477,7.591619102406424,6.074938691514192,6.690107040185295,77385.78147767553,7.910803648560609,6.2148158030113665,6.926654693260305,62.02303739583295,39.222953764758095,-6.187691132368671,36.55774001771392,31.07718701941359,11.838520798531647,27160.564722179926,32468.419316542157,35712.49301520914,4279.338364161784,7430.0710014046435,9865.135041518462,4279.338364161784,7430.0710014046435,9865.135041518462,51.31527328491211,53.38580322265625
120,101297.07408623038,7.1339894091308045,6.073251927823821,6.6861618895294646,77385.78147767553,7.851907492502674,6.193476467731886,6.9044944702685225,61.988716217256034,37.86853746387536,-2.5170365149896554,36.43221451606991,31.07718701941359,12.774980616432675,27160.564722179926,32640.53906518987,35832.577201501466,4279.338364161784,7116.693022713123,9867.24689833858,4279.338364161784,7116.693022713123,9867.24689833858,50.82285690307617,53.46672058105469
119,101297.07408623038,6.207861847923769,4.130776151747234,6.217372745100999,76796.42165767514,7.227896207548243,5.518791508153623,6.378187914781399,61.67014333545064,37.53351800528244,-1.6946950980838396,32.463479459727196,30.584100426384065,12.943306399869849,27160.564722179926,32813.034190218044,36093.17822388716,4279.338364161784,7116.693022713123,9881.783094523607,4279.338364161784,7116.693022713123,9881.783094523607,50.21218490600586,53.54340362548828
118,101297.07408623038,6.207861847923769,3.7032794203719006,5.88865447444612,75811.29243325246,7.0880981666742535,5.024477712197747,6.110380770456281,61.570425391403546,37.50565678555559,-1.3032095288796897,29.555751248222045,30.584100426384065,13.084856521712714,27160.564722179926,32813.034190218044,36180.06746823892,4279.338364161784,7116.693022713123,9895.919211001392,4279.338364161784,7116.693022713123,9895.919211001392,50.029781341552734,53.70850372314453
117,101297.07408623038,6.207861847923769,3.6788006803263933,5.856461709898399,74949.97092395386,7.021545619909548,5.020616813837686,6.052553824142532,61.46778516786679,37.2463695247368,-1.278206134134619,29.533040081398156,30.584100426384065,13.128874565777483,27160.564722179926,32813.034190218044,36180.06746823892,4388.781776254451,7116.693022713123,10693.365518280249,4388.781776254451,7116.693022713123,10693.365518280249,49.9056510925293,53.79315948486328
116,101297.07408623038,6.207861847923769,3.6655594694047275,5.837542072227763,73969.71854978584,7.017295042802887,5.019268049685417,5.993528459112383,60.92894523003784,37.24316880634716,-1.2025164931357415,29.525106174620102,30.584100426384065,13.128874565777483,28989.570754197204,33506.17733540506,36264.6687219509,4485.56917036707,7116.693022713123,10693.365518280249,4485.56917036707,7116.693022713123,10693.365518280249,49.74394226074219,53.90874099731445
115,101297.07408623038,6.207861847923769,3.6161731011212632,5.812239081858928,73831.65133632642,7.0088285869860645,4.944606778335451,5.920562424157406,60.32295599471409,37.10860160529888,-1.2025164931357415,29.085922225502646,30.83417632316527,13.128874565777483,29016.15969654022,33596.018121469424,36401.47721208089,4633.706803151928,7133.279498675072,10693.406704723266,4633.706803151928,7133.279498675072,10693.406704723266,49.60151290893555,54.103904724121094
114,100950.55351524844,6.304922441947842,3.5853814897014655,5.809070289905661,73831.65133632642,7.004427803833077,4.927523331189283,5.838509857177061,59.210812173211735,37.24316880634716,-1.1992731478222851,28.985431359936953,30.83417632316527,13.150261379333164,29212.6227039011,33749.04004117271,36516.1546881595,4660.300836649054,7186.49775402768,10693.406704723266,4660.300836649054,7186.49775402768,10693.406704723266,49.516265869140625,54.13007354736328
113,93474.78328728655,6.385866824778611,3.6161731011212632,5.809070289905661,73780.78053953784,7.0088285869860645,4.927523331189283,5.838509857177061,58.82701488771398,37.2463695247368,-1.2025164931357415,28.985431359936953,30.83417632316527,13.128874565777483,29382.46591084656,33854.75446742141,36650.49192611986,4705.402144877689,7215.075184532691,10832.878987631724,4705.402144877689,7215.075184532691,10832.878987631724,49.38200759887695,54.14882278442383
112,93263.0772870206,6.387038662574385,3.6655594694047275,5.809070289905661,73758.9957108962,7.017295042802887,4.927523331189283,5.838509857177061,58.35082369596331,37.2463695247368,-1.2284034528591996,28.985431359936953,30.83417632316527,13.084856521712714,29553.596881407066,33885.54495180428,36722.1430732552,4744.012914103614,7410.761488281619,10928.432912868311,4744.012914103614,7410.761488281619,10928.432912868311,49.251304626464844,54.20237350463867
111,91502.60383268508,6.401488361771173,3.6788006803263933,5.809070289905661,73758.9957108962,7.017295042802887,4.927523331189283,5.838509857177061,57.82644392882296,37.10860160529888,-1.2284034528591996,28.985431359936953,30.83417632316527,13.069493443079006,30535.03383922981,35619.333742745875,38648.019010000615,5952.171278560287,9085.608647777655,12691.226592677986,5952.171278560287,9085.608647777655,12691.226592677986,48.99302291870117,54.20237350463867
110,90923.85444267714,6.412371516973316,3.6788006803263933,5.812239081858928,73504.6617367676,7.017295042802887,5.024477712197747,5.838509857177061,57.79872231181693,37.02050674187876,-1.2284034528591996,29.555751248222045,30.83417632316527,12.943306399869849,31128.62488291111,35865.64037869947,38753.25627599324,6004.381240143009,9239.60653623197,12868.6015475018,6004.381240143009,9239.60653623197,12868.6015475018,48.937164306640625,54.20237350463867
109,90713.35322673435,6.67769389619154,3.6621828776214054,6.146908403240639,73405.79573026243,7.755619293656927,5.588630865898246,6.163212215851326,57.30814566896076,37.10860160529888,-1.278206134134619,32.874299211166154,32.66353096472215,12.940412906077261,31147.06284254084,36173.01305870424,38995.907715772555,6109.17004765673,9297.689073447918,13040.514361222788,6109.17004765673,9297.689073447918,13040.514361222788,48.83781051635742,54.24968719482422
108,90546.43150294191,6.686732456687454,3.6639267725716804,6.146908403240639,73236.18864888066,7.80740928251843,5.588630865898246,6.163212215851326,56.805784067133416,37.167085830795074,-5.621289962687787,32.874299211166154,32.733504211554745,12.324308086458641,31197.266809660778,36188.11889193755,39107.89577988821,6439.9189087679815,9578.648987570972,13256.41547793138,6439.9189087679815,9578.648987570972,13256.41547793138,48.74751281738281,54.2769660949707
107,90356.952166441,6.88871750761329,3.6639267725716804,6.150497728397248,73236.18864888066,7.80740928251843,5.5938177857413525,6.165141578111817,55.988948023407914,37.52215281716135,-5.621289962687787,32.904810504360896,32.733504211554745,11.876062775697708,31350.655743862266,36195.524372332155,39118.283099789885,6477.974077921894,9625.102082047444,13317.82161466655,6477.974077921894,9625.102082047444,13317.82161466655,48.24801254272461,54.36201858520508
106,90184.12377517406,6.903722851081406,3.6639267725716804,6.150497728397248,73531.09111674412,7.80740928251843,5.5938177857413525,6.165141578111817,55.24733266509862,37.64605004529492,-5.621289962687787,32.904810504360896,32.733504211554745,11.809897694095632,31392.402123629836,36229.0550622689,39120.511049697,6505.866806515571,9662.695233445364,13384.076647096676,6505.866806515571,9662.695233445364,13384.076647096676,48.023475646972656,54.372074127197266
105,90142.67375426373,6.956804635370628,3.6639267725716804,6.150497728397248,73758.9957108962,7.80740928251843,5.5938177857413525,6.165141578111817,54.7231886422129,37.755652000802044,-5.621289962687787,32.904810504360896,32.733504211554745,11.809897694095632,31510.69769507944,36542.93983319796,39482.40043998338,6648.274339887485,9956.8840561008,13598.289404804758,6648.274339887485,9956.8840561008,13598.289404804758,48.023475646972656,54.50832748413086
104,90184.12377517406,6.956804635370628,3.6971390631709795,6.150497728397248,73531.09111674412,7.80740928251843,5.5938177857413525,6.165141578111817,54.518290325750705,37.80482036638964,-5.621289962687787,32.904810504360896,32.733504211554745,11.808608305304038,33301.91951059852,38286.795113954024,41724.39112728739,7636.008738783295,11123.682278535847,14277.421573138456,7636.008738783295,11123.682278535847,14277.421573138456,48.023475646972656,54.56743621826172
103,90142.67375426373,6.956804635370628,3.687609361484538,6.146908403240639,73531.09111674412,7.755619293656927,5.588630865898246,6.163212215851326,54.32667713190471,38.30857601860255,-5.288127915447533,32.874299211166154,32.733504211554745,11.808608305304038,33954.21089817883,39540.86899762225,42423.64561422955,7736.445308216903,11233.163070762244,14395.574638822964,7736.445308216903,11233.163070762244,14395.574638822964,48.023475646972656,54.671077728271484
102,89885.34240143836,6.956804635370628,3.687609361484538,6.1034712723698386,73531.09111674412,7.698981745626081,5.549715577509868,6.117377202715889,54.32667713190471,38.30857601860255,-4.112534151976228,32.64538575005805,32.66353096472215,11.784620449176439,33954.21089817883,39540.86899762225,42423.64561422955,7802.198477658873,11233.163070762244,14395.574638822964,7802.198477658873,11233.163070762244,14395.574638822964,48.023475646972656,54.763648986816406
101,89357.4826787591,6.956804635370628,3.687609361484538,6.08762913141697,73945.83350888433,7.49913080583596,5.536481956314287,6.0962749012913955,54.171152395995186,38.30857601860255,-3.485360092825071,32.5675409194958,32.62974709691553,11.762196450236017,34106.44236889998,39659.33583284615,42666.54184847661,8047.084478882323,11317.944442637296,14725.793073514496,8047.084478882323,11317.944442637296,14725.793073514496,48.096900939941406,54.90043258666992
100,89259.79390731311,6.956804635370628,3.687609361484538,6.062145431018013,74352.70325627388,7.392511215780264,5.449479870708253,6.078898168788487,54.13430622905442,38.30857601860255,-3.2169059936497955,32.055763945342655,31.98994517311246,11.65490101759868,34106.44236889998,39659.33583284615,42666.54184847661,8047.084478882323,11317.944442637296,14725.793073514496,8047.084478882323,11317.944442637296,14725.793073514496,48.144771575927734,55.00316619873047
99,89035.31453649986,6.840663129143235,3.6943321687770223,5.976161375428902,74423.65189381901,7.346874018920467,5.40085816539939,5.96846235617369,54.13430622905442,38.30857601860255,3.7094051278830436,31.76975391411406,31.68557103532395,11.6009869173984,34106.44236889998,39659.33583284615,42666.54184847661,8093.013906391077,11317.944442637296,14725.793073514496,8093.013906391077,11317.944442637296,14725.793073514496,48.51679611206055,55.32130432128906
98,89035.31453649986,6.0029396791167615,3.701037856405296,5.049715408517299,74677.71919855147,6.169401128259882,4.771787680228359,5.265996935288339,54.13430622905442,38.30857601860255,3.927843088081786,28.06933929546093,30.2957918399651,11.286718079677005,33954.21089817883,39540.86899762225,42666.54184847661,8047.084478882323,11233.163070762244,14395.574638822964,8047.084478882323,11233.163070762244,14395.574638822964,48.895084381103516,55.599822998046875
97,89035.31453649986,6.002804768449381,3.709469787652636,5.048528604517239,74703.71590179017,6.132266675026096,4.758457218928561,5.208877173095525,53.999341067020794,37.87697407299725,4.014818790567156,27.99092481722683,30.25605260268924,11.212581602670733,34106.44236889998,39687.44553909648,42872.62871237595,8047.084478882323,11123.682278535847,14370.343462495815,8047.084478882323,11123.682278535847,14370.343462495815,49.32344055175781,55.99397277832031
96,89035.31453649986,6.001076395992015,3.722592309576757,5.047399713444418,74725.8034324622,6.117480805603584,4.74598333734363,5.19978708317413,53.55386775392666,37.87697407299725,4.108149208258005,27.917549043197827,30.087057088742345,11.186583257151623,34106.44236889998,39687.44553909648,42872.62871237595,8093.013906391077,11107.483742955088,14370.343462495815,8093.013906391077,11107.483742955088,14370.343462495815,49.72311782836914,56.27001953125
95,92570.22939754599,5.995998607454487,3.835897769574171,5.04482022639028,74747.8999029219,6.101614634596141,4.743427510724993,5.19287220276457,53.309661665887624,36.049930372413584,4.211983086302586,27.902514768970544,30.087057088742345,11.15586709880861,34118.273076893565,39830.82862936475,43003.41133532971,8104.603958697334,11044.750487662202,14395.574638822964,8104.603958697334,11044.750487662202,14395.574638822964,50.20069885253906,56.6213264465332
94,92570.22939754599,5.992241273041583,3.7720743304337474,5.04482022639028,74747.8999029219,6.083962875328561,4.743427510724993,5.19287220276457,52.41141134954911,32.93701386614154,4.771601175359215,27.902514768970544,30.087057088742345,11.102026721712102,34554.213579919866,39923.75879013149,43003.41133532971,8264.41298778101,11044.750487662202,14400.3385565934,8264.41298778101,11044.750487662202,14400.3385565934,50.76971435546875,57.21125411987305
93,92576.91114347632,5.822253094731402,3.7720743304337474,5.04482022639028,74725.8034324622,5.988827800188934,4.74598333734363,5.19287220276457,52.05222266751376,32.72154344232507,4.9807413658629365,27.917549043197827,30.087057088742345,11.102026721712102,34691.8641167565,40074.455059332024,43213.46534211169,8308.13962346668,11044.750487662202,14400.3385565934,8308.13962346668,11044.750487662202,14400.3385565934,51.566917419433594,58.06170654296875
92,92740.0147390692,5.819318162439776,3.7720743304337474,5.04482022639028,74725.8034324622,5.953273967803301,4.757378444558085,5.19978708317413,52.05222266751376,32.52777827863022,5.008682181850942,27.984579085635787,30.087057088742345,11.090361996775151,35219.04626953849,40731.94674629785,43482.37738182876,8411.002962643448,11107.483742955088,14499.459445970102,8411.002962643448,11107.483742955088,14499.459445970102,52.02379608154297,58.4876594543457
91,92885.2543197956,5.807776063494699,3.7720743304337474,5.04482022639028,74725.8034324622,5.94852402908534,4.758457218928561,5.208877173095525,52.05222266751376,32.481988923246554,5.020093712512258,27.99092481722683,30.087057088742345,11.090361996775151,35346.54496147746,40924.283327027784,43729.15864246121,8706.81005187234,11107.483742955088,14400.3385565934,8706.81005187234,11107.483742955088,14400.3385565934,52.46394348144531,58.92171096801758
90,95531.57929530233,5.806468323311695,3.7720743304337474,5.149620088911315,74703.71590179017,5.946584068872916,4.771787680228359,5.221021463679461,51.67863476697439,32.26065264911739,5.16283446210778,28.06933929546093,30.087057088742345,11.090361996775151,35389.631574198225,40961.46359322807,43748.183330688,8706.81005187234,11107.483742955088,14400.3385565934,8706.81005187234,11107.483742955088,14400.3385565934,52.91197204589844,59.39691162109375
89,95531.57929530233,5.797122931460475,3.835897769574171,5.149620088911315,73445.4486061303,5.922318141441679,5.044370436719064,5.221021463679461,52.05222266751376,32.26065264911739,5.3948902532888185,29.67276727481803,30.170471425019656,11.090361996775151,35537.125621409126,41270.21055552042,44057.380299086886,8706.81005187234,11107.483742955088,14400.3385565934,8706.81005187234,11107.483742955088,14400.3385565934,53.410179138183594,60.0440788269043
88,95531.57929530233,5.6716347472215425,3.835897769574171,5.149620088911315,73406.81662037341,5.882868656940902,5.0554346752839425,5.221021463679461,52.05222266751376,32.26065264911739,5.423331610178826,29.73785103108201,30.170471425019656,11.24269167886707,35622.62889805755,41400.932005654126,44137.596630297325,8822.468985801801,11107.483742955088,14400.3385565934,8822.468985801801,11107.483742955088,14400.3385565934,53.790870666503906,60.49201583862305
87,95531.57929530233,5.660567706898982,3.835897769574171,5.149620088911315,73406.81662037341,5.8780336262696,5.0554346752839425,5.221021463679461,52.05222266751376,32.26065264911739,5.695871563501291,29.73785103108201,30.170471425019656,11.309556380054634,36069.86865661514,41813.11743563203,44607.50000246592,8964.262543892046,11107.483742955088,14400.3385565934,8964.262543892046,11107.483742955088,14400.3385565934,53.87904739379883,60.53055191040039
86,95531.57929530233,5.660567706898982,3.835897769574171,5.167820019250453,73406.81662037341,5.8780336262696,5.147791826005788,5.230396591256578,52.05222266751376,32.26065264911739,5.695871563501291,30.28112838826934,30.25605260268924,11.309556380054634,36162.55418203892,41891.788126587824,45179.9757385287,8964.262543892046,11051.241435389888,14271.10489456825,8964.262543892046,11051.241435389888,14271.10489456825,53.966957092285156,60.79879379272461
85,95531.57929530233,5.660567706898982,4.062079951109954,5.193661055314209,73406.81662037341,5.8780336262696,5.17525115634635,5.232991820446234,52.05222266751376,32.26065264911739,5.695871563501291,30.442653860860876,30.932982873497167,11.309556380054634,36499.739603739086,42425.66886440817,46008.38087950887,8964.262543892046,11245.409860151933,14271.10489456825,8964.262543892046,11245.409860151933,14271.10489456825,54.071937561035156,60.881717681884766
84,87014.04380384972,5.660567706898982,4.077984988907125,5.193661055314209,73445.4486061303,5.831701834204781,5.315927000108292,5.232991820446234,51.47531202460272,32.110913126228745,5.748570680493039,31.270158824166423,32.780598119963095,11.309556380054634,36755.86323291424,42425.66886440817,46008.38087950887,8964.262543892046,11051.241435389888,14179.840287533205,8964.262543892046,11051.241435389888,14179.840287533205,54.661563873291016,61.639137268066406
83,84846.73012417856,5.62050018839752,4.077984988907125,5.193661055314209,73819.83547408631,5.822742984316184,5.360617093080184,5.232991820446234,51.35372938409162,32.110913126228745,5.836001522093475,31.533041724001077,33.54855066869131,11.309556380054634,36755.86323291424,42425.66886440817,46008.38087950887,8706.81005187234,10652.203914825272,14052.58008238688,8706.81005187234,10652.203914825272,14052.58008238688,54.786800384521484,61.64144515991211
82,84846.73012417856,5.6190355637883815,4.077984988907125,5.193661055314209,73819.83547408631,5.80787974124411,5.360617093080184,5.221021463679461,48.55396977638963,32.110913126228745,6.027401717750813,31.533041724001077,33.54855066869131,11.418495027133874,36755.86323291424,42425.66886440817,46008.38087950887,8650.208439580385,10652.203914825272,14052.58008238688,8650.208439580385,10652.203914825272,14052.58008238688,54.99860763549805,61.6857795715332
81,84792.94151886993,5.603836866980545,4.077984988907125,4.866921658866257,73819.83547408631,5.775341707982363,5.360617093080184,4.934599927953164,48.461075733140625,32.110913126228745,6.428928421461559,31.533041724001077,33.54855066869131,11.542726649107871,36755.86323291424,42425.66886440817,46008.38087950887,8650.208439580385,10652.203914825272,14052.58008238688,8650.208439580385,10652.203914825272,14052.58008238688,55.32310104370117,62.04646682739258
80,84477.03270779556,5.603836866980545,4.077984988907125,4.718956086231207,73819.83547408631,5.707082168351536,5.360617093080184,4.813365489836538,48.447367598322835,32.359617216227,7.334185947424153,31.533041724001077,33.54855066869131,11.61742906142761,36755.86323291424,41813.11743563203,45179.9757385287,8529.433701358716,11051.241435389888,14080.286709808328,8529.433701358716,11051.241435389888,14080.286709808328,55.69617462158203,62.4779167175293
79,84741.81865307856,5.603836866980545,4.077984988907125,4.718956086231207,73819.83547408631,5.707082168351536,5.315927000108292,4.799202231125176,48.382861322973696,32.359617216227,7.334185947424153,31.270158824166423,33.54855066869131,11.61742906142761,36755.86323291424,41807.88472910929,44981.84296670619,8529.433701358716,11051.241435389888,14080.286709808328,8529.433701358716,11051.241435389888,14080.286709808328,55.88637924194336,62.58274841308594
78,84792.94151886993,5.539297274280556,3.9595088593871917,4.677209421579436,73819.83547408631,5.64542858372988,5.159402153654621,4.750174000081462,48.382861322973696,32.4741960062428,7.334185947424153,30.349424433262467,33.54855066869131,11.61742906142761,36114.30328723616,40938.35221139235,44230.00683807549,8486.32601761659,11051.241435389888,14080.286709808328,8486.32601761659,11051.241435389888,14080.286709808328,56.218238830566406,62.68107223510742
