,outflux,outflux,outflux,influx,influx,influx,cumulative_outflux,cumulative_outflux,cumulative_outflux,cumulative_influx,cumulative_influx,cumulative_influx
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
age,,,,,,,,,,,,
21,12.862772202289653,16.09080592689126,19.318839651492866,10.323922415969175,14.332039372527772,18.860230919079793,252.81599056203015,323.27771232919906,393.739434096368,202.18932587878615,289.6787531579756,387.70984737540107
22,12.99453688043342,16.2424450359245,19.490353191415576,10.431044647019638,14.463838868515998,18.982547500879342,266.82032637978875,340.60038999937126,414.3804536189537,213.44979087329017,305.059467003956,407.7072619579103
23,13.102851793896743,16.349699065103255,19.596546336309768,10.520903026903785,14.55237999193609,19.06961265061265,279.2986188277921,356.36696094043793,433.43530305308366,223.44890329840308,319.1414998414201,426.3641693610541
24,13.790270124817493,17.120700073156264,20.45113002149503,11.081841537859145,15.217099681797722,19.850618191733666,291.9034416967021,372.11610628103,452.3287708653578,233.56775401045934,333.164526683852,444.7617894541303
25,13.790270124817493,17.120700073156264,20.45113002149503,11.081841537859145,15.217099681797722,19.850618191733666,305.0062934905988,388.46580534613327,471.92531720166755,244.08865703736313,347.7169066757881,463.83140210474295
26,14.004335817758617,17.32267767017217,20.641019522585722,11.26046499450401,15.380713845980406,19.99741458250925,320.3010287232233,407.57187727499047,494.84272582675743,256.3673185385898,364.72794848732576,486.14503229181486
27,14.004335817758617,17.32267767017217,20.641019522585722,11.26046499450401,15.380713845980406,20.050290102025073,334.39373212504734,425.41418955440554,516.4346469837635,267.6563766545504,380.67274201527925,507.3065342955026
28,13.441112420795392,16.96485749650388,20.488602572212372,10.772528962058622,15.14781856355748,20.050290102025073,350.0737806730113,444.8824824031571,539.6911841333027,280.2566943145939,397.9767671062131,529.8810200657293
29,13.441112420795392,16.96485749650388,20.488602572212372,10.772528962058622,15.14781856355748,20.193030409257553,362.89947973248746,461.212442237561,559.5254047426344,290.52131445438107,412.5924839911015,549.3721006172126
30,13.441112420795392,17.403936275571148,21.483567178491853,10.772528962058622,15.68373124874399,21.161502003687733,377.0660009373288,479.30414612500766,581.5422913126864,301.85336892316053,428.7982766577935,571.0388718653048
