,outflux_sediments,outflux_sediments,outflux_sediments,outflux_intrusive,outflux_intrusive,outflux_intrusive,outflux_volcanics,outflux_volcanics,outflux_volcanics,outflux_mantlelit,outflux_mantlelit,outflux_mantlelit,outflux_total,outflux_total,outflux_total
,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max
age,,,,,,,,,,,,,,,
92,11.018413877147603,11.018413877147603,11.018413877147603,0.0,0.0,0.0,0.0,0.0,0.9045270363133611,0.0,0.0,4.555622719971819,11.018413877147603,11.018413877147603,16.478563633432785
93,12.293930855368641,12.293930855368641,12.293930855368641,0.0,0.0,0.0,0.0,0.0,0.9045270363133611,0.0,0.0,4.770683384188171,12.293930855368641,12.293930855368641,17.96914127587017
94,12.99952109839933,12.99952109839933,12.99952109839933,0.0,0.0,0.0,0.0,0.0,1.039238074955236,0.0,0.0,4.849177642362509,12.99952109839933,12.99952109839933,18.887936815717076
95,12.789430427769698,12.789430427769698,12.789430427769698,0.0,0.0,0.0,0.0,0.0,1.115250668032104,0.0,0.0,5.12771697006588,12.789430427769698,12.789430427769698,19.03239806586768
96,12.750637454969336,12.750637454969336,12.750637454969336,0.0,0.0,0.0,0.0,0.0,1.1781464135454485,0.0,0.0,5.583100346016014,12.750637454969336,12.750637454969336,19.5118842145308
97,13.71048640408826,13.71048640408826,13.71048640408826,0.0,0.0,0.0,0.0,0.0,1.1899914174180637,0.0,0.0,5.594463761905779,13.71048640408826,13.71048640408826,20.4949415834121
98,13.904651901965824,13.904651901965824,13.904651901965824,0.0,0.0,0.0,0.0,0.0,1.216420749810105,0.0,0.0,5.665911760163514,13.904651901965824,13.904651901965824,20.786984411939443
99,14.08840750474775,14.08840750474775,14.08840750474775,0.0,0.0,0.0,0.0,0.0,1.2469086275609982,0.0,0.0,5.73672120262631,14.08840750474775,14.08840750474775,21.072037334935057
100,14.414023469203645,14.414023469203645,14.414023469203645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.724454919966778,14.414023469203645,14.414023469203645,21.138478389170423
101,14.727302609952819,14.727302609952819,14.727302609952819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46743722552862,14.727302609952819,14.727302609952819,22.19473983548144
