,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
Age (Ma),,,,,,,,,,,,
86,14.234380532420857,47.74759310354896,90.80018262093978,12.536492129420857,45.84862829454896,88.70014129693978,12.536492129420857,45.84862829454896,88.70014129693978,-7.267921492392858,11.776485956057506,27.228885426115873
87,14.579501848515875,47.92316545051564,90.58278771504473,13.128359716515876,46.29555081051564,88.77870056704474,13.128359716515876,46.29555081051564,88.77870056704474,-6.567527476260395,12.07390281352955,27.360353580720698
88,14.875241628409,48.235138517536996,90.89017981627708,13.786885029409,47.014427537536996,89.53711445527708,13.786885029409,47.014427537536996,89.53711445527708,-6.153059198325387,12.493741049090232,27.79888486654353
89,14.03635597534182,47.382331174050364,89.5496583975654,13.28224720134182,46.53784324105036,88.6147912915654,13.28224720134182,46.53784324105036,88.6147912915654,-6.4903969326224455,12.107383627129522,27.648202807035005
90,13.719911247069128,45.57722956561981,89.9218896906163,13.342856860069128,45.154985599619806,89.45445613761629,13.342856860069128,45.154985599619806,89.45445613761629,-6.496777531862158,12.494433924479289,27.902696332016554
91,13.212638948858483,42.38285223018035,88.78899865087368,13.212638948858483,42.38285223018035,88.78899865087368,13.212638948858483,42.38285223018035,88.78899865087368,-7.090845057907153,12.367986142491048,27.818090955452064
92,11.875236937432561,41.8344637076005,87.08452262491383,11.875236937432561,41.8344637076005,87.08452262491383,11.875236937432561,41.8344637076005,87.08452262491383,-7.131151796266423,12.48032173743497,27.816588872271865
93,11.21133086308079,40.95444381531367,86.13142837666558,11.21133086308079,40.95444381531367,86.13142837666558,11.21133086308079,40.95444381531367,86.13142837666558,-6.811652622636011,12.630855925086749,27.970453916478675
94,10.826693787813817,40.78315545376593,86.06843298979888,10.826693787813817,40.78315545376593,86.06843298979888,10.826693787813817,40.78315545376593,86.06843298979888,-7.086740065597894,12.605608539099812,28.07548311113333
95,9.753437824850842,40.112666618418075,85.87756649317743,9.753437824850842,40.112666618418075,85.87756649317743,9.753437824850842,40.112666618418075,85.87756649317743,-7.804587998806163,12.19335658734284,27.76602880534599
96,8.964566365760916,39.33726147102046,85.47804565732629,8.964566365760916,39.33726147102046,85.47804565732629,8.964566365760916,39.33726147102046,85.47804565732629,-8.446651120371357,11.770376659213227,27.40663424074677
97,8.760315258688138,39.367535172356725,85.23548283413491,8.760315258688138,39.367535172356725,85.23548283413491,8.760315258688138,39.367535172356725,85.23548283413491,-8.231953063347504,12.018126628249533,27.654743405122943
98,7.964332524833935,39.45222421673603,85.3837953245939,7.964332524833935,39.45222421673603,85.3837953245939,7.964332524833935,39.45222421673603,85.3837953245939,-8.205469818634874,12.146887026248969,27.7332936128455
99,7.6199512057217476,39.04026715013193,84.732148650065,7.6199512057217476,39.04026715013193,84.732148650065,7.6199512057217476,39.04026715013193,84.732148650065,-8.300452309208723,12.131962808558683,27.671443425843066
100,5.976644982263075,37.7193532639301,83.97590436826573,5.976644982263075,37.7193532639301,83.97590436826573,5.976644982263075,37.7193532639301,83.97590436826573,-9.912049738233563,11.00013672450325,26.974691062148203
101,16.004227302406008,49.418322621701996,97.83945533985582,16.004227302406008,49.418322621701996,97.83945533985582,16.004227302406008,49.418322621701996,97.83945533985582,-0.3255423417946304,22.743177435895284,40.162043997456294
102,17.263174560885638,49.72843393725396,98.23502975422234,17.263174560885638,49.72843393725396,98.23502975422234,17.263174560885638,49.72843393725396,98.23502975422234,1.8601318094311665,24.198937927659237,41.35568983620485
103,17.52952983692753,49.95303110740632,97.4769886983442,17.52952983692753,49.95303110740632,97.4769886983442,17.52952983692753,49.95303110740632,97.4769886983442,1.990976091730964,24.46760645143175,41.56677966053855
