Age (Ma),GAST_min,GAST_mean,GAST_max,average_min,average_mean,average_max
415,,,,20.69949,23.428560775999998,32.33408818
416,,,,20.31036,23.029463442,32.06753091
417,,,,19.92123,22.692157587333334,31.56618727
418,,,,19.5321,22.287214580666667,30.63161727
419,,,,19.14298,21.894906432000006,29.71544636
420,,,,18.75385,21.30782359,28.697854550000002
421,,,,18.2877891,20.764767517333333,27.638711819999997
422,,,,17.536666666666665,20.217272149333333,26.67566818
423,,,,17.8183328,20.21077395466667,25.92848364
424,,,,17.7886279,20.352002669999997,26.606135450000004
425,,,,17.6938553,20.484455787999998,27.35165364
426,,,,17.063333333333333,20.002675582666665,26.997718180000003
427,,,,15.31,19.007217798,24.380249089999996
428,,,,14.729999999999999,18.726497971999997,24.267826359999997
429,,,,14.636666666666665,18.662634475333334,24.80698091
430,,,,14.633333333333333,18.705806472666666,25.27387273
431,,,,15.633333333333335,19.083959930666666,25.76619182
432,,,,15.693333333333333,19.555479982666665,27.16714818
433,,,,17.346666666666664,20.354116297333334,28.991331820000003
434,,,,17.22,20.623339554,30.00466727
435,,,,18.03333333333333,20.916602536666666,30.39146455
436,,,,17.706666666666667,20.780807881333335,30.68185364
437,,,,17.283333333333335,20.381437596666665,29.919104549999997
438,,,,16.496666666666666,19.835153187333333,29.041407270000004
439,,,,15.936666666666667,19.17861402733333,27.909637269999997
440,,,,15.073333333333332,18.319073296666666,26.405584550000004
441,,,,13.956666666666669,17.070006771333333,24.63201909
442,,,,12.2696849,15.614634495333334,22.80302091
443,,,,10.4061886,14.569312386666667,21.585400000000003
444,,,,9.32765364,13.903705733333334,21.52472636
445,,,,8.067426,14.108179591333334,22.826350000000005
446,,,,9.463811,14.884325524000001,23.993460910000003
447,,,,10.8602,15.95227284466667,25.245699090000002
448,,,,12.25658,16.704716596666664,26.310624550000004
449,,,,13.65297,17.3236032,27.05634
450,,,,13.68,17.70036577,27.32155545
451,,,,13.413333333333334,17.938669588666666,27.31678091
452,,,,13.096666666666666,18.05059070533333,27.041996360000002
453,,,,13.0,18.118910564,26.55592182
454,,,,13.19,18.369743338,26.336099089999998
455,,,,13.893333333333333,18.838082062666665,26.56433818
456,,,,14.59666666666667,19.170772511333332,26.956329089999997
457,,,,15.303333333333333,19.550542090666667,27.531621819999998
458,,,,15.546666666666667,19.881209965333333,28.21167636
459,,,,16.21666666666667,20.301714779333334,28.90465273
460,,,,17.31,20.805447242,29.60581091
461,,,,18.1469869,21.285408228666668,30.31403091
462,,,,18.5861376,21.586772066,31.009992729999997
463,,,,18.11,21.647802912,31.714136359999998
464,,,,17.52,21.69160324,32.41829
465,,,,17.27,21.759660808,33.12243364
466,,,,17.36,21.824455114,33.712477269999994
467,,,,17.763333333333332,22.039623668666668,34.29443091
468,,,,18.136666666666667,22.277384363333333,34.876374549999994
469,,,,18.4137589,22.51067517466667,35.45287364000001
470,,,,18.6012188,22.744237396,36.023918179999995
471,,,,18.8277345,23.083252536,36.49979818
472,,,,19.3433405,23.546693494666663,36.96538364
473,,,,19.5930494,23.90253079,37.42550455
474,,,,19.7488799,24.11825907,37.885635449999995
475,,,,19.8320113,24.185037532000003,38.28371636
476,,,,19.8990388,24.292632547333334,38.58758727
477,,,,20.0174274,24.505833116,38.89145818
478,,,,20.1645327,24.82278369133333,39.21202909
479,,,,20.3019674,25.027201600666665,39.509607270000004
480,,,,21.0038,25.48130515333333,40.691255
481,,,,20.98224,25.68011924666667,41.162633
482,,,,20.96068,26.02570988,41.672271
483,,,,20.93912,26.470573573333333,42.16606899999999
484,,,,20.91756,26.832491926666666,42.655257
485,,,,20.896,27.11670118,43.144455
486,,,,20.926,27.36625896,43.643643000000004
487,,,,20.956,27.835551106666667,44.08834
488,,,,20.986,27.756969333333338,44.530792999999996
489,,,,21.016,27.951392199999997,45.001374999999996
490,,,,21.046,28.157372786666667,45.458603999999994
491,,,,20.95168,28.30712709333333,45.905843000000004
492,,,,20.85736,28.550667499999996,46.353082
493,,,,20.76304,28.844611386666667,46.800310999999994
494,,,,20.66872,28.84230816666667,47.240538
495,,,,20.5744,23.464528591666664,28.436666666666667
496,,,,20.613,22.993839133333335,26.903333333333336
497,,,,20.6516,22.846937908333334,26.313333333333333
498,,,,20.6902,23.30218815,27.19
499,,,,20.7288,22.09204463333333,23.3638239
500,,,,20.7674,22.050204366666666,23.1934631
501,,,,20.8618,22.1692765,23.3449595
502,,,,20.9562,22.2694347,23.4397141
503,,,,21.0506,22.294838466666665,23.3102054
504,,,,21.145,22.4357088,23.5270864
505,,,,21.2394,22.806089666666665,24.432509
506,,,,21.2963,22.811029066666663,24.3470972
507,,,,21.3532,22.762744766666668,24.1020043
508,,,,21.4101,22.763643033333334,24.0044591
509,,,,21.467,22.875580866666667,24.2400426
510,,,,21.5239,23.348544399999998,25.5586932
511,,,,21.54956,23.096353399999998,24.7701902
512,,,,21.57522,22.70074506666667,23.5514452
513,,,,21.60088,22.71667103333333,23.5672931
514,,,,21.62654,22.701132733333328,23.4887482
515,,,,21.6522,23.1887886,24.9197958
516,,,,21.53542,23.2505658,25.1909274
517,,,,21.41864,23.064847466666667,24.7195724
518,,,,21.30186,22.877901400000002,24.2445242
519,,,,21.18508,22.815985800000004,24.1445774
520,,,,21.0683,22.8489467,24.3292601
521,,,,20.97872,23.00921443333333,24.9984133
522,,,,20.88914,23.210064233333338,25.7893027
523,,,,20.79956,22.963378833333334,25.2375965
524,,,,20.70998,22.595565566666668,24.3224967
525,,,,20.6204,22.40393333333333,23.93595
526,,,,20.67512,22.358116266666666,23.9846488
527,,,,20.72984,21.581693633333334,22.17372
528,,,,20.78456,21.4159315,21.93285
529,,,,20.83928,21.394693,21.69198
530,,,,20.894,21.575348,22.380924
531,,,,20.87854,21.5661875,22.4244125
532,,,,20.86308,21.211565933333336,21.4315178
533,,,,20.84762,21.225872466666665,21.5454074
534,,,,20.83216,21.405124966666666,22.1541349
535,,,,20.8167,21.287267233333335,21.8715317
536,,,,20.91512,21.08217193333333,21.29105
537,,,,20.8225816,21.081553866666667,21.40854
538,,,,21.11196,21.376000966666666,21.52603
539,,,,21.21038,21.6495446,22.0947338
540,,,,21.3088,21.737189366666666,22.1417581
541,,,,,,
